timestamp;buyer;seller;symbol;currency;price;quantity
206800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;5
207500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14214.0;3
208900;;;ASH_COATED_OSMIUM;XIRECS;9973.0;10
209400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14205.0;4
210000;;;ASH_COATED_OSMIUM;XIRECS;9973.0;4
211400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14207.0;7
212100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14216.0;4
212200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14216.0;8
212700;;;ASH_COATED_OSMIUM;XIRECS;9971.0;6
212900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14208.0;5
215000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14222.0;7
216900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;7
217000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;7
217000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14224.0;5
217100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14225.0;10
217200;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14212.0;4
217500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14224.0;6
217800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14213.0;6
220600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14216.0;4
220800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14225.0;6
222900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;2
223000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
223900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9979.0;5
224000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;5
224300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14231.0;3
224800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;5
224900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;5
224900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;7
225000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;7
225000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14218.0;7
226200;;;ASH_COATED_OSMIUM;XIRECS;9971.0;6
227600;;;ASH_COATED_OSMIUM;XIRECS;9971.0;5
228000;;;ASH_COATED_OSMIUM;XIRECS;9972.0;5
228300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9981.0;7
228400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
229200;;;ASH_COATED_OSMIUM;XIRECS;9982.0;2
229400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14225.0;7
229600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;5
229700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
232000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14236.0;8
233700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9984.0;6
233800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
234600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14241.0;4
235600;;;ASH_COATED_OSMIUM;XIRECS;9976.0;8
236100;;;ASH_COATED_OSMIUM;XIRECS;9977.0;4
236500;;;ASH_COATED_OSMIUM;XIRECS;9977.0;2
236600;;;ASH_COATED_OSMIUM;XIRECS;9977.0;4
237000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;5
237100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;3
237400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14241.0;6
237500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14244.0;4
237600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14245.0;11
237700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14241.0;8
238500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
239700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14246.0;7
239800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14247.0;9
241700;;;ASH_COATED_OSMIUM;XIRECS;9975.0;7
242000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14249.0;7
242100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14250.0;12
242100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14246.0;8
242800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;5
242900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
243200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;6
243400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
243500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14247.0;4
243600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14251.0;12
243700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;6
244100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
244600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;7
244900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14249.0;4
245300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;5
246100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
246200;;;ASH_COATED_OSMIUM;XIRECS;9977.0;9
247600;;;ASH_COATED_OSMIUM;XIRECS;9974.0;6
248700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14242.0;4
251700;;;ASH_COATED_OSMIUM;XIRECS;9977.0;4
252300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;5
252400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;7
253100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;11
253500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;1
254700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9983.0;10
254800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;10
255600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9984.0;9
255700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
258300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9989.0;9
258400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;9
258400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;4
258500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;4
259400;;;ASH_COATED_OSMIUM;XIRECS;9974.0;8
259500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14255.0;4
260100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14267.0;5
260500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;7
260600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;7
260600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9987.0;2
260700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
261300;;;ASH_COATED_OSMIUM;XIRECS;9974.0;2
262000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9983.0;8
262100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;8
263900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14259.0;4
264100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14257.0;7
265000;;;ASH_COATED_OSMIUM;XIRECS;9972.0;8
265100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14260.0;2
265100;;;INTARIAN_PEPPER_ROOT;XIRECS;14260.0;4
267000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14271.0;6
267000;;;ASH_COATED_OSMIUM;XIRECS;9973.0;9
267400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14263.0;4
267500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14261.0;2
268800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;6
269100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
269300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;4
269400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9976.0;4
270400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9991.0;2
270700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14277.0;6
271100;;;INTARIAN_PEPPER_ROOT;XIRECS;14266.0;3
271700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;10
271800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9991.0;5
272000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;15
272100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
272700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14268.0;3
272800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9991.0;6
273100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
273200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;3
274100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14269.0;3
274100;;;INTARIAN_PEPPER_ROOT;XIRECS;14269.0;3
274300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14278.0;8
274600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14270.0;3
275600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9993.0;4
276400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
278700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14282.0;6
278800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14283.0;4
280700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14276.0;6
280900;;;ASH_COATED_OSMIUM;XIRECS;9977.0;2
282500;;;ASH_COATED_OSMIUM;XIRECS;9978.0;4
282600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14286.0;6
282700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9989.0;3
282700;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
283300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14279.0;5
285200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
285600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14289.0;4
286100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14281.0;7
288000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14283.0;7
291400;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
293100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14297.0;5
293400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14297.0;5
293700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14289.0;8
294100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14301.0;3
295500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;8
296800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14292.0;5
297000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;9
297100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9996.0;6
297300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;3
299500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;2
300000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14307.0;7
300500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
301000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14296.0;7
301400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14308.0;7
301600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;9
302800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9995.0;5
302800;;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
305600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14301.0;3
306000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14310.0;5
306200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
306500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10003.0;5
307600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
307900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14303.0;8
308400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14304.0;1
308600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9997.0;4
310000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;9
310300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9996.0;6
310900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10003.0;6
311200;;;INTARIAN_PEPPER_ROOT;XIRECS;14304.0;3
311700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14315.0;6
312000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9997.0;5
312200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9997.0;3
313100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
313300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
313600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;3
313700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9992.0;6
314200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9992.0;10
314400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14321.0;6
315600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
319100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10000.0;10
320900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10004.0;6
323200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14327.0;5
323500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
324600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;2
325000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10004.0;5
325600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9997.0;4
327000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9997.0;5
327400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14321.0;6
327600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14331.0;5
327600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14334.0;3
328500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14332.0;7
328600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14336.0;10
328700;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14333.0;5
328800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14336.0;10
329000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;6
329800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;4
330300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9996.0;4
330400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14326.0;8
330600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;2
331500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14325.0;3
331800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;8
331900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
332600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14336.0;8
332800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;5
332900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
333200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9994.0;6
333200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14340.0;7
333900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14338.0;7
334000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14342.0;8
334400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14341.0;3
334700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14328.0;3
335300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14342.0;3
335400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14339.0;6
335500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14343.0;11
335800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
336000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
336100;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9995.0;4
336400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;9
336500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14343.0;6
336800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;4
336800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14332.0;5
337200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;6
337300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;7
337400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14331.0;7
340700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9999.0;2
341200;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;2
342400;;;ASH_COATED_OSMIUM;XIRECS;9983.0;5
344000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14339.0;3
344200;;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
344600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14340.0;3
345800;;;ASH_COATED_OSMIUM;XIRECS;9983.0;3
346200;;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
349400;;;ASH_COATED_OSMIUM;XIRECS;9996.0;4
350400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10000.0;5
350600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14354.0;5
350900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14358.0;4
351800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10002.0;5
351900;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14345.0;7
352100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14347.0;2
352100;;;INTARIAN_PEPPER_ROOT;XIRECS;14347.0;2
352300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14356.0;8
352500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14359.0;6
353000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;5
353600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14349.0;7
353800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14349.0;7
354000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14361.0;6
356500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14360.0;6
356700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;9
356800;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14350.0;6
357500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;3
358000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9995.0;4
358000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14351.0;3
358300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14353.0;3
358400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;10001.0;3
358400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14362.0;5
358700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
359300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
359800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9995.0;2
360000;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14364.0;7
360800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14367.0;5
361300;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14365.0;3
361400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;2
361600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9994.0;8
361600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14357.0;5
362500;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14358.0;5
363200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9993.0;8
363200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9999.0;2
363300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9993.0;8
365300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9985.0;3
365400;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14361.0;7
365700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9993.0;4
367100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9989.0;10
367300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14361.0;3
367300;;;INTARIAN_PEPPER_ROOT;XIRECS;14361.0;2
368600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
369000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;9
369700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;2
370400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9987.0;4
370500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9991.0;5
370800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
370900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14378.0;4
371200;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14365.0;3
372300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14367.0;1
372300;;;INTARIAN_PEPPER_ROOT;XIRECS;14367.0;5
373100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14377.0;6
374600;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14381.0;3
375300;;;ASH_COATED_OSMIUM;XIRECS;9980.0;4
375400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9995.0;3
376700;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14372.0;7
377400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9981.0;3
378400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;4
379900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;4
380800;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14387.0;3
380900;;;ASH_COATED_OSMIUM;XIRECS;9981.0;8
381000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9996.0;2
381700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9988.0;6
382200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14386.0;5
383000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;6
383100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14387.0;6
383600;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9987.0;5
384000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;4
384800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9986.0;7
385900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9988.0;4
386500;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9989.0;5
389600;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14385.0;7
389800;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9991.0;10
389900;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;7
390400;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;9
391100;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9978.0;4
392300;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;5
392600;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9986.0;5
393800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;9
394700;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9983.0;4
399100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14392.0;3
401000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14396.0;6
401000;;;INTARIAN_PEPPER_ROOT;XIRECS;14396.0;2
401400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9985.0;5
401500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9991.0;5
401500;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14405.0;7
401700;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;9
402000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;9
402400;;;ASH_COATED_OSMIUM;XIRECS;9973.0;5
405200;;;ASH_COATED_OSMIUM;XIRECS;9973.0;2
406100;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14401.0;4
407000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14402.0;3
407400;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9990.0;8
407500;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
412600;;;ASH_COATED_OSMIUM;XIRECS;9974.0;4
414000;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9992.0;6
415200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14422.0;6
415800;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9979.0;6
416100;;;ASH_COATED_OSMIUM;XIRECS;9977.0;2
417100;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14424.0;5
419000;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14412.0;6
419200;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14426.0;4
420300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14414.0;7
421400;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14425.0;6
423300;SUBMISSION;;INTARIAN_PEPPER_ROOT;XIRECS;14417.0;6
423900;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9983.0;7
424000;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;7
424700;;;ASH_COATED_OSMIUM;XIRECS;9974.0;6
424900;;SUBMISSION;INTARIAN_PEPPER_ROOT;XIRECS;14432.0;7
425200;;SUBMISSION;ASH_COATED_OSMIUM;XIRECS;9989.0;6
425300;SUBMISSION;;ASH_COATED_OSMIUM;XIRECS;9990.0;6
