day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;65300;INTARIAN_PEPPER_ROOT;14058;12;14054;21;;;14073;12;14076;21;;;14065.5;4757.5625
2;65300;ASH_COATED_OSMIUM;9971;11;9969;21;;;9987;11;9990;21;;;9979.0;-341.4375
2;65400;INTARIAN_PEPPER_ROOT;14058;12;14054;25;;;14073;12;14076;25;;;14065.5;4764.8125
2;65400;ASH_COATED_OSMIUM;9971;13;9969;23;;;9987;13;9989;23;;;9979.0;-372.75
2;65500;ASH_COATED_OSMIUM;9972;11;9969;24;;;9977;8;9988;11;9990.0;24.0;9974.5;-311.25
2;65500;INTARIAN_PEPPER_ROOT;14058;9;14054;15;;;14073;9;14077;15;;;14065.5;4772.0
2;65600;INTARIAN_PEPPER_ROOT;14058;11;14055;22;;;14073;11;14077;22;;;14065.5;4779.1875
2;65600;ASH_COATED_OSMIUM;9972;11;9969;26;;;9988;11;9990;26;;;9980.0;-309.125
2;65700;INTARIAN_PEPPER_ROOT;14058;12;14055;15;;;14073;12;14077;15;;;14065.5;4786.4375
2;65700;ASH_COATED_OSMIUM;9972;14;9969;26;;;9987;14;9990;26;;;9979.5;-334.0625
2;65800;ASH_COATED_OSMIUM;9972;11;9970;24;;;9988;11;9991;24;;;9980.0;-290.0
2;65800;INTARIAN_PEPPER_ROOT;14058;12;14055;17;;;14073;12;14077;17;;;14065.5;4793.5625
2;65900;ASH_COATED_OSMIUM;9972;10;9970;29;;;9988;10;9991;29;;;9980.0;-278.9375
2;65900;INTARIAN_PEPPER_ROOT;14058;12;14055;22;;;14073;12;14077;22;;;14065.5;4800.8125
2;66000;ASH_COATED_OSMIUM;9972;13;9970;23;;;9988;13;9991;23;;;9980.0;-272.0
2;66000;INTARIAN_PEPPER_ROOT;14058;12;14055;20;;;14074;12;14077;20;;;14066.0;4808.0
2;66100;INTARIAN_PEPPER_ROOT;14059;8;14055;25;;;14074;8;14077;25;;;14066.5;4815.1875
2;66100;ASH_COATED_OSMIUM;9972;12;9970;29;;;9988;12;9991;29;;;9980.0;-288.6875
2;66200;ASH_COATED_OSMIUM;9972;10;9969;26;;;9988;10;9990;26;;;9980.0;-303.625
2;66200;INTARIAN_PEPPER_ROOT;14059;8;14055;22;;;14074;8;14077;22;;;14066.5;4822.4375
2;66300;ASH_COATED_OSMIUM;9972;11;9969;22;;;9988;11;9990;22;;;9980.0;-317.8125
2;66300;INTARIAN_PEPPER_ROOT;14059;11;14055;25;;;14074;11;14077;25;;;14066.5;4829.5625
2;66400;INTARIAN_PEPPER_ROOT;14059;10;14055;25;;;14074;10;14077;25;;;14066.5;4836.8125
2;66400;ASH_COATED_OSMIUM;9971;14;9969;24;;;9987;14;9990;24;;;9979.0;-351.5625
2;66500;INTARIAN_PEPPER_ROOT;14059;9;14055;19;;;14074;9;14078;19;;;14066.5;4844.0
2;66500;ASH_COATED_OSMIUM;9971;15;9968;30;;;9987;15;9989;30;;;9979.0;-387.875
2;66600;INTARIAN_PEPPER_ROOT;14059;10;14056;16;;;14074;10;14078;16;;;14066.5;4851.1875
2;66600;ASH_COATED_OSMIUM;9971;12;9969;20;;;9987;12;9990;20;;;9979.0;-339.9375
2;66700;ASH_COATED_OSMIUM;9971;11;9969;20;;;9987;11;9990;20;;;9979.0;-354.6875
2;66700;INTARIAN_PEPPER_ROOT;14059;10;14056;21;;;14074;10;14078;21;;;14066.5;4858.4375
2;66800;ASH_COATED_OSMIUM;9971;11;9968;27;;;9987;11;9989;27;;;9979.0;-377.6875
2;66800;INTARIAN_PEPPER_ROOT;14059;10;14056;20;;;14074;10;14078;20;;;14066.5;4865.5625
2;66900;INTARIAN_PEPPER_ROOT;14059;12;14056;22;;;14074;12;14078;22;;;14066.5;4872.8125
2;66900;ASH_COATED_OSMIUM;9971;11;9968;21;;;9987;11;9989;21;;;9979.0;-402.1875
2;67000;ASH_COATED_OSMIUM;9970;15;9968;22;;;9986;15;9989;22;;;9978.0;-439.875
2;67000;INTARIAN_PEPPER_ROOT;14059;9;14056;23;;;14075;9;14078;23;;;14067.0;4880.0
2;67100;ASH_COATED_OSMIUM;9970;10;9968;23;;;9986;10;9988;23;;;9978.0;-453.9375
2;67100;INTARIAN_PEPPER_ROOT;14060;11;14056;20;;;14075;11;14078;20;;;14067.5;4887.1875
2;67200;ASH_COATED_OSMIUM;9970;12;9967;26;;;9986;12;9988;26;;;9978.0;-466.875
2;67200;INTARIAN_PEPPER_ROOT;14060;9;14056;23;;;14075;9;14078;23;;;14067.5;4894.4375
2;67300;INTARIAN_PEPPER_ROOT;14060;8;14056;15;;;14075;8;14078;15;;;14067.5;4901.5625
2;67300;ASH_COATED_OSMIUM;9970;10;9967;26;;;9986;10;9988;26;;;9978.0;-467.375
2;67400;ASH_COATED_OSMIUM;9970;11;9968;21;;;9986;11;9989;21;;;9978.0;-429.0
2;67400;INTARIAN_PEPPER_ROOT;14060;9;14056;17;;;14075;9;14078;17;;;14067.5;4908.8125
2;67500;ASH_COATED_OSMIUM;9971;12;9968;27;;;9987;12;9989;27;;;9979.0;-405.875
2;67500;INTARIAN_PEPPER_ROOT;14060;9;14056;19;;;14075;9;14079;19;;;14067.5;4916.0
2;67600;INTARIAN_PEPPER_ROOT;14071;4;14060;9;14057.0;23.0;14075;9;14079;23;;;14073.0;4923.1875
2;67600;ASH_COATED_OSMIUM;9971;11;9968;25;;;9987;11;9989;25;;;9979.0;-409.625
2;67700;INTARIAN_PEPPER_ROOT;14060;11;14057;17;;;14075;11;14079;17;;;14067.5;4943.625
2;67700;ASH_COATED_OSMIUM;9971;11;9968;25;;;9987;11;9989;25;;;9979.0;-396.4375
2;67800;INTARIAN_PEPPER_ROOT;14060;12;14057;21;;;14075;12;14079;21;;;14067.5;4950.375
2;67800;ASH_COATED_OSMIUM;9971;10;9969;25;;;9987;10;9990;25;;;9979.0;-340.75
2;67900;ASH_COATED_OSMIUM;9971;13;9969;21;;;9987;13;9990;21;;;9979.0;-351.25
2;67900;INTARIAN_PEPPER_ROOT;14060;12;14057;20;;;14075;12;14079;20;;;14067.5;4957.25
2;68000;INTARIAN_PEPPER_ROOT;14060;11;14057;16;;;14076;11;14079;16;;;14068.0;4964.0
2;68000;ASH_COATED_OSMIUM;9972;12;9969;29;;;9988;12;9990;29;;;9980.0;-324.5
2;68100;INTARIAN_PEPPER_ROOT;14061;9;14057;22;;;14076;9;14079;22;;;14068.5;4970.75
2;68100;ASH_COATED_OSMIUM;9972;15;9969;22;;;9988;15;9990;22;;;9980.0;-304.875
2;68200;INTARIAN_PEPPER_ROOT;14061;9;14057;18;;;14076;9;14079;18;;;14068.5;4977.625
2;68200;ASH_COATED_OSMIUM;9972;11;9969;26;;;9988;11;9990;26;;;9980.0;-313.625
2;68300;ASH_COATED_OSMIUM;9972;13;9970;20;;;9988;13;9991;20;;;9980.0;-291.125
2;68300;INTARIAN_PEPPER_ROOT;14061;9;14057;16;;;14076;9;14079;16;;;14068.5;4984.375
2;68400;INTARIAN_PEPPER_ROOT;14061;10;14057;25;;;14076;10;14079;25;;;14068.5;4991.25
2;68400;ASH_COATED_OSMIUM;9972;12;9969;27;;;9988;12;9990;27;;;9980.0;-309.125
2;68500;INTARIAN_PEPPER_ROOT;14061;11;14057;17;;;14076;11;14080;17;;;14068.5;4998.0
2;68500;ASH_COATED_OSMIUM;9972;12;9969;27;;;9988;12;9990;27;;;9980.0;-303.5625
2;68600;INTARIAN_PEPPER_ROOT;14061;9;14058;22;;;14076;9;14080;22;;;14068.5;5004.75
2;68600;ASH_COATED_OSMIUM;9972;11;9970;21;;;9988;11;9991;21;;;9980.0;-282.625
2;68700;ASH_COATED_OSMIUM;9973;12;9970;23;;;9989;12;9991;23;;;9981.0;-247.0625
2;68700;INTARIAN_PEPPER_ROOT;14061;8;14058;19;;;14076;8;14080;19;;;14068.5;5011.625
2;68800;ASH_COATED_OSMIUM;9973;12;9970;26;;;9982;3;9989;12;9991.0;26.0;9977.5;-243.625
2;68800;INTARIAN_PEPPER_ROOT;14061;9;14058;20;;;14076;9;14080;20;;;14068.5;5018.375
2;68900;INTARIAN_PEPPER_ROOT;14061;10;14058;20;;;14076;10;14080;20;;;14068.5;5025.25
2;68900;ASH_COATED_OSMIUM;9973;11;9970;20;;;9989;11;9991;20;;;9981.0;-224.875
2;69000;ASH_COATED_OSMIUM;9973;14;9970;29;;;9989;14;9991;29;;;9981.0;-232.375
2;69000;INTARIAN_PEPPER_ROOT;14061;8;14058;22;;;14077;8;14080;22;;;14069.0;5032.0
2;69100;ASH_COATED_OSMIUM;9973;15;9970;22;;;9989;15;9991;22;;;9981.0;-250.1875
2;69100;INTARIAN_PEPPER_ROOT;14062;8;14058;18;;;14077;8;14080;18;;;14069.5;5038.75
2;69200;ASH_COATED_OSMIUM;9972;13;9970;30;;;9988;13;9991;30;;;9980.0;-278.25
2;69200;INTARIAN_PEPPER_ROOT;14062;11;14058;15;;;14077;11;14080;15;;;14069.5;5045.625
2;69300;INTARIAN_PEPPER_ROOT;14062;10;14058;22;;;14077;10;14080;22;;;14069.5;5052.375
2;69300;ASH_COATED_OSMIUM;9972;12;9970;28;;;9988;12;9991;28;;;9980.0;-270.8125
2;69400;ASH_COATED_OSMIUM;9972;12;9970;28;;;9988;12;9991;28;;;9980.0;-260.0625
2;69400;INTARIAN_PEPPER_ROOT;14062;11;14058;19;;;14077;11;14080;19;;;14069.5;5059.25
2;69500;ASH_COATED_OSMIUM;9972;14;9970;22;;;9988;14;9991;22;;;9980.0;-275.75
2;69500;INTARIAN_PEPPER_ROOT;14062;10;14058;21;;;14077;10;14081;21;;;14069.5;5066.0
2;69600;ASH_COATED_OSMIUM;9972;11;9970;23;;;9988;11;9991;23;;;9980.0;-279.875
2;69600;INTARIAN_PEPPER_ROOT;14062;10;14059;16;;;14077;10;14081;16;;;14069.5;5072.75
2;69700;INTARIAN_PEPPER_ROOT;14062;8;14059;18;;;14077;8;14081;18;;;14069.5;5079.625
2;69700;ASH_COATED_OSMIUM;9972;15;9969;23;;;9988;15;9990;23;;;9980.0;-303.25
2;69800;ASH_COATED_OSMIUM;9972;11;9969;22;;;9987;11;9990;22;;;9979.5;-337.875
2;69800;INTARIAN_PEPPER_ROOT;14062;12;14059;21;;;14077;12;14081;21;;;14069.5;5086.375
2;69900;ASH_COATED_OSMIUM;9972;14;9969;30;;;9988;14;9990;30;;;9980.0;-311.3125
2;69900;INTARIAN_PEPPER_ROOT;14062;11;14059;20;;;14077;11;14081;20;;;14069.5;5093.25
2;70000;ASH_COATED_OSMIUM;9972;13;9970;28;;;9988;13;9991;28;;;9980.0;-283.8125
2;70000;INTARIAN_PEPPER_ROOT;14062;8;14059;16;;;14065;6;14078;8;14081.0;16.0;14063.5;5100.0
2;70100;ASH_COATED_OSMIUM;9972;11;9969;26;;;9988;11;9990;26;;;9980.0;-332.5
2;70100;INTARIAN_PEPPER_ROOT;14063;8;14059;17;;;14078;8;14081;17;;;14070.5;5137.375
2;70200;INTARIAN_PEPPER_ROOT;14063;12;14059;16;;;14078;12;14081;16;;;14070.5;5144.8125
2;70200;ASH_COATED_OSMIUM;9972;14;9969;29;;;9988;14;9990;29;;;9980.0;-322.75
2;70300;ASH_COATED_OSMIUM;9972;11;9969;30;;;9988;11;9990;30;;;9980.0;-304.75
2;70300;INTARIAN_PEPPER_ROOT;14063;9;14059;23;;;14078;9;14081;23;;;14070.5;5152.1875
2;70400;ASH_COATED_OSMIUM;9972;13;9969;27;;;9988;13;9990;27;;;9980.0;-313.125
2;70400;INTARIAN_PEPPER_ROOT;14074;5;14063;9;14059.0;16.0;14078;9;14081;16;;;14076.0;5159.625
2;70500;ASH_COATED_OSMIUM;9972;15;9969;27;;;9988;15;9990;27;;;9980.0;-310.0
2;70500;INTARIAN_PEPPER_ROOT;14063;9;14059;17;;;14078;9;14082;17;;;14070.5;5184.5
2;70600;INTARIAN_PEPPER_ROOT;14063;10;14060;22;;;14078;10;14082;22;;;14070.5;5191.375
2;70600;ASH_COATED_OSMIUM;9972;11;9970;24;;;9988;11;9991;24;;;9980.0;-282.625
2;70700;ASH_COATED_OSMIUM;9972;13;9970;21;;;9988;13;9991;21;;;9980.0;-277.6875
2;70700;INTARIAN_PEPPER_ROOT;14063;10;14060;24;;;14078;10;14082;24;;;14070.5;5198.3125
2;70800;ASH_COATED_OSMIUM;9973;13;9970;30;;;9989;13;9991;30;;;9981.0;-249.25
2;70800;INTARIAN_PEPPER_ROOT;14063;10;14060;15;;;14078;10;14082;15;;;14070.5;5205.1875
2;70900;INTARIAN_PEPPER_ROOT;14063;8;14060;15;;;14078;8;14082;15;;;14070.5;5212.125
2;70900;ASH_COATED_OSMIUM;9972;11;9970;20;;;9988;11;9991;20;;;9980.0;-282.25
2;71000;INTARIAN_PEPPER_ROOT;14063;8;14060;19;;;14079;8;14082;19;;;14071.0;5219.0
2;71000;ASH_COATED_OSMIUM;9973;10;9970;30;;;9989;10;9991;30;;;9981.0;-252.9375
2;71100;INTARIAN_PEPPER_ROOT;14064;11;14060;19;;;14079;11;14082;19;;;14071.5;5225.875
2;71100;ASH_COATED_OSMIUM;9973;14;9970;27;;;9989;14;9991;27;;;9981.0;-243.9375
2;71200;ASH_COATED_OSMIUM;9972;13;9970;29;;;9982;3;9988;13;9991.0;29.0;9977.0;-293.75
2;71200;INTARIAN_PEPPER_ROOT;14064;12;14060;17;;;14079;12;14082;17;;;14071.5;5232.8125
2;71300;ASH_COATED_OSMIUM;9972;10;9970;27;;;9988;10;9991;27;;;9980.0;-288.3125
2;71300;INTARIAN_PEPPER_ROOT;14064;12;14060;19;;;14079;12;14082;19;;;14071.5;5239.6875
2;71400;INTARIAN_PEPPER_ROOT;14064;8;14060;20;;;14079;8;14082;20;;;14071.5;5246.625
2;71400;ASH_COATED_OSMIUM;9972;14;9970;30;;;9988;14;9991;30;;;9980.0;-281.6875
2;71500;ASH_COATED_OSMIUM;9972;15;9970;30;;;9988;15;9990;30;;;9980.0;-297.3125
2;71500;INTARIAN_PEPPER_ROOT;14064;10;14060;19;;;14067;4;14079;10;14083.0;19.0;14065.5;5253.5
2;71600;ASH_COATED_OSMIUM;9972;13;9969;28;;;9988;13;9990;28;;;9980.0;-317.125
2;71600;INTARIAN_PEPPER_ROOT;14064;9;14061;24;;;14079;9;14083;24;;;14071.5;5278.75
2;71700;ASH_COATED_OSMIUM;9972;12;9970;21;;;9988;12;9991;21;;;9980.0;-281.375
2;71700;INTARIAN_PEPPER_ROOT;14064;12;14061;17;;;14079;12;14083;17;;;14071.5;5286.125
2;71800;INTARIAN_PEPPER_ROOT;14064;12;14061;20;;;14079;12;14083;20;;;14071.5;5293.375
2;71800;ASH_COATED_OSMIUM;9972;13;9970;29;;;9988;13;9991;29;;;9980.0;-260.125
2;71900;ASH_COATED_OSMIUM;9972;14;9970;26;;;9988;14;9991;26;;;9980.0;-286.9375
2;71900;INTARIAN_PEPPER_ROOT;14064;11;14061;21;;;14079;11;14083;21;;;14071.5;5300.75
2;72000;ASH_COATED_OSMIUM;9972;15;9969;20;;;9988;15;9990;20;;;9980.0;-319.4375
2;72000;INTARIAN_PEPPER_ROOT;14064;10;14061;23;;;14080;10;14083;23;;;14072.0;5308.0
2;72100;INTARIAN_PEPPER_ROOT;14065;9;14061;15;;;14080;9;14083;15;;;14072.5;5315.25
2;72100;ASH_COATED_OSMIUM;9972;15;9969;22;;;9988;15;9990;22;;;9980.0;-331.625
2;72200;INTARIAN_PEPPER_ROOT;14065;9;14061;15;;;14080;9;14083;15;;;14072.5;5322.625
2;72200;ASH_COATED_OSMIUM;9971;14;9969;28;;;9987;14;9990;28;;;9979.0;-347.25
2;72300;INTARIAN_PEPPER_ROOT;14065;10;14061;15;;;14080;10;14083;15;;;14072.5;5329.875
2;72300;ASH_COATED_OSMIUM;9971;14;9968;27;;;9976;10;9987;14;9989.0;27.0;9973.5;-400.25
2;72400;ASH_COATED_OSMIUM;9971;15;9968;22;;;9987;15;9989;22;;;9979.0;-402.25
2;72400;INTARIAN_PEPPER_ROOT;14065;8;14061;22;;;14080;8;14083;22;;;14072.5;5337.25
2;72500;INTARIAN_PEPPER_ROOT;14065;10;14061;16;;;14080;10;14084;16;;;14072.5;5344.5
2;72500;ASH_COATED_OSMIUM;9971;13;9968;22;;;9987;13;9989;22;;;9979.0;-393.9375
2;72600;INTARIAN_PEPPER_ROOT;14065;8;14062;19;;;14080;8;14084;19;;;14072.5;5351.75
2;72600;ASH_COATED_OSMIUM;9970;14;9968;22;;;9986;14;9989;22;;;9978.0;-448.0
2;72700;INTARIAN_PEPPER_ROOT;14065;9;14062;19;;;14080;9;14084;19;;;14072.5;5359.125
2;72700;ASH_COATED_OSMIUM;9970;11;9967;30;;;9986;11;9988;30;;;9978.0;-462.25
2;72800;ASH_COATED_OSMIUM;9969;13;9967;30;;;9975;5;9985;13;9988.0;30.0;9972.0;-499.875
2;72800;INTARIAN_PEPPER_ROOT;14065;10;14062;25;;;14080;10;14084;25;;;14072.5;5366.375
2;72900;INTARIAN_PEPPER_ROOT;14065;9;14062;20;;;14080;9;14084;20;;;14072.5;5373.75
2;72900;ASH_COATED_OSMIUM;9969;12;9967;28;;;9985;12;9988;28;;;9977.0;-524.25
2;73000;INTARIAN_PEPPER_ROOT;14065;8;14062;17;;;14081;8;14084;17;;;14073.0;5381.0
2;73000;ASH_COATED_OSMIUM;9969;13;9967;21;;;9985;13;9988;21;;;9977.0;-519.75
2;73100;INTARIAN_PEPPER_ROOT;14066;8;14062;15;;;14068;7;14081;8;14084.0;15.0;14067.0;5388.25
2;73100;ASH_COATED_OSMIUM;9969;13;9967;27;;;9985;13;9988;27;;;9977.0;-519.875
2;73200;INTARIAN_PEPPER_ROOT;14066;9;14062;19;;;14068;5;14081;9;14084.0;19.0;14067.0;5432.0
2;73200;ASH_COATED_OSMIUM;9970;13;9967;28;;;9985;13;9988;28;;;9977.5;-496.5
2;73300;ASH_COATED_OSMIUM;9970;12;9967;22;;;9986;12;9988;22;;;9978.0;-469.25
2;73300;INTARIAN_PEPPER_ROOT;14066;9;14062;16;;;14081;9;14084;16;;;14073.5;5440.0
2;73400;INTARIAN_PEPPER_ROOT;14066;11;14062;15;;;14081;11;14084;15;;;14073.5;5448.0
2;73400;ASH_COATED_OSMIUM;9975;2;9970;13;9967.0;30.0;9985;13;9988;30;;;9980.0;-497.0
2;73500;INTARIAN_PEPPER_ROOT;14066;11;14062;15;;;14081;11;14085;15;;;14073.5;5456.0
2;73500;ASH_COATED_OSMIUM;9970;10;9967;28;;;9986;10;9988;28;;;9978.0;-476.3125
2;73600;INTARIAN_PEPPER_ROOT;14066;9;14063;25;;;14081;9;14085;25;;;14073.5;5464.0
2;73600;ASH_COATED_OSMIUM;9970;14;9968;27;;;9986;14;9989;27;;;9978.0;-452.125
2;73700;ASH_COATED_OSMIUM;9970;12;9967;20;;;9986;12;9988;20;;;9978.0;-475.6875
2;73700;INTARIAN_PEPPER_ROOT;14066;11;14063;23;;;14081;11;14085;23;;;14073.5;5472.0
2;73800;INTARIAN_PEPPER_ROOT;14066;9;14063;21;;;14081;9;14085;21;;;14073.5;5480.0
2;73800;ASH_COATED_OSMIUM;9970;14;9967;28;;;9986;14;9988;28;;;9978.0;-494.5
2;73900;INTARIAN_PEPPER_ROOT;14066;8;14063;19;;;14081;8;14085;19;;;14073.5;5488.0
2;73900;ASH_COATED_OSMIUM;9970;12;9967;23;;;9979;4;9986;12;9988.0;23.0;9974.5;-470.1875
2;74000;INTARIAN_PEPPER_ROOT;14066;12;14063;16;;;14082;12;14085;16;;;14074.0;5496.0
2;74000;ASH_COATED_OSMIUM;9970;14;9967;21;;;9975;4;9985;14;9988.0;21.0;9972.5;-495.875
2;74100;ASH_COATED_OSMIUM;9969;12;9967;25;;;9985;12;9988;25;;;9977.0;-525.875
2;74100;INTARIAN_PEPPER_ROOT;14067;8;14063;17;;;14082;8;14085;17;;;14074.5;5504.0
2;74200;INTARIAN_PEPPER_ROOT;14067;11;14063;20;;;14082;11;14085;20;;;14074.5;5512.0
2;74200;ASH_COATED_OSMIUM;9969;13;9966;24;;;9985;13;9987;24;;;9977.0;-557.0625
2;74300;INTARIAN_PEPPER_ROOT;14067;8;14063;22;;;14082;8;14085;22;;;14074.5;5520.0
2;74300;ASH_COATED_OSMIUM;9969;14;9966;28;;;9985;14;9987;28;;;9977.0;-548.125
2;74400;INTARIAN_PEPPER_ROOT;14067;12;14063;23;;;14082;12;14085;23;;;14074.5;5528.0
2;74400;ASH_COATED_OSMIUM;9969;13;9967;21;;;9985;13;9988;21;;;9977.0;-523.8125
2;74500;ASH_COATED_OSMIUM;9970;10;9967;26;;;9986;10;9988;26;;;9978.0;-492.0625
2;74500;INTARIAN_PEPPER_ROOT;14067;8;14063;24;;;14082;8;14086;24;;;14074.5;5536.0
2;74600;ASH_COATED_OSMIUM;9975;5;9970;10;9967.0;27.0;9986;10;9988;27;;;9980.5;-471.5
2;74600;INTARIAN_PEPPER_ROOT;14067;12;14064;18;;;14082;12;14086;18;;;14074.5;5544.0
2;74700;INTARIAN_PEPPER_ROOT;14067;12;14064;24;;;14082;12;14086;24;;;14074.5;5552.0
2;74700;ASH_COATED_OSMIUM;9970;13;9967;29;;;9986;13;9988;29;;;9978.0;-482.3125
2;74800;ASH_COATED_OSMIUM;9969;12;9967;20;;;9985;12;9988;20;;;9977.0;-529.5625
2;74800;INTARIAN_PEPPER_ROOT;14067;10;14064;25;;;14082;10;14086;25;;;14074.5;5560.0
2;74900;ASH_COATED_OSMIUM;9969;14;9966;23;;;9985;14;9987;23;;;9977.0;-554.625
2;74900;INTARIAN_PEPPER_ROOT;14067;9;14064;18;;;14082;9;14086;18;;;14074.5;5568.0
2;75000;ASH_COATED_OSMIUM;9968;13;9966;30;;;9974;6;9984;13;9987.0;30.0;9971.0;-579.875
2;75000;INTARIAN_PEPPER_ROOT;14067;9;14064;17;;;14083;9;14086;17;;;14075.0;5576.0
2;75100;INTARIAN_PEPPER_ROOT;14068;12;14064;17;;;14083;12;14086;17;;;14075.5;5584.0
2;75100;ASH_COATED_OSMIUM;9969;11;9966;23;;;9985;11;9987;23;;;9977.0;-565.5
2;75200;ASH_COATED_OSMIUM;9968;15;9966;22;;;9984;15;9987;22;;;9976.0;-602.0
2;75200;INTARIAN_PEPPER_ROOT;14068;10;14064;16;;;14083;10;14086;16;;;14075.5;5592.0
2;75300;ASH_COATED_OSMIUM;9968;12;9966;27;;;9984;12;9987;27;;;9976.0;-601.0
2;75300;INTARIAN_PEPPER_ROOT;14068;11;14064;21;;;14083;11;14086;21;;;14075.5;5600.0
2;75400;INTARIAN_PEPPER_ROOT;14068;8;14064;23;;;14083;8;14086;23;;;14075.5;5608.0
2;75400;ASH_COATED_OSMIUM;9968;15;9965;27;;;9984;15;9986;27;;;9976.0;-628.8125
2;75500;INTARIAN_PEPPER_ROOT;14068;11;14064;23;;;14083;11;14087;23;;;14075.5;5616.0
2;75500;ASH_COATED_OSMIUM;9968;14;9965;24;;;9984;14;9986;24;;;9976.0;-620.0
2;75600;INTARIAN_PEPPER_ROOT;14068;12;14065;21;;;14083;12;14087;21;;;14075.5;5624.0
2;75600;ASH_COATED_OSMIUM;9968;11;9965;30;;;9984;11;9986;30;;;9976.0;-653.5
2;75700;ASH_COATED_OSMIUM;9968;15;9965;20;;;9984;15;9986;20;;;9976.0;-638.0
2;75700;INTARIAN_PEPPER_ROOT;14068;12;14065;24;;;14083;12;14087;24;;;14075.5;5632.0
2;75800;ASH_COATED_OSMIUM;9968;13;9965;27;;;9984;13;9986;27;;;9976.0;-620.125
2;75800;INTARIAN_PEPPER_ROOT;14068;10;14065;17;;;14083;10;14087;17;;;14075.5;5640.0
2;75900;INTARIAN_PEPPER_ROOT;14068;8;14065;17;;;14083;8;14087;17;;;14075.5;5648.0
2;75900;ASH_COATED_OSMIUM;9968;12;9965;27;;;9984;12;9986;27;;;9976.0;-645.75
2;76000;ASH_COATED_OSMIUM;9968;12;9965;29;;;9984;12;9986;29;;;9976.0;-643.875
2;76000;INTARIAN_PEPPER_ROOT;14073;7;14068;11;14065.0;16.0;14084;11;14087;16;;;14078.5;5656.0
2;76100;ASH_COATED_OSMIUM;9967;12;9965;29;;;9983;12;9986;29;;;9975.0;-658.5625
2;76100;INTARIAN_PEPPER_ROOT;14069;12;14065;20;;;14084;12;14087;20;;;14076.5;5664.0
2;76200;ASH_COATED_OSMIUM;9968;13;9965;30;;;9984;13;9986;30;;;9976.0;-652.25
2;76200;INTARIAN_PEPPER_ROOT;14069;11;14065;24;;;14084;11;14087;24;;;14076.5;5672.0
2;76300;INTARIAN_PEPPER_ROOT;14069;11;14065;17;;;14084;11;14087;17;;;14076.5;5680.0
2;76300;ASH_COATED_OSMIUM;9968;10;9965;24;;;9984;10;9986;24;;;9976.0;-631.125
2;76400;INTARIAN_PEPPER_ROOT;14069;8;14065;25;;;14084;8;14087;25;;;14076.5;5688.0
2;76400;ASH_COATED_OSMIUM;9968;15;9965;21;;;9984;15;9986;21;;;9976.0;-630.75
2;76500;ASH_COATED_OSMIUM;9973;5;9968;11;9965.0;26.0;9984;11;9986;26;;;9978.5;-627.3125
2;76500;INTARIAN_PEPPER_ROOT;14069;12;14065;20;;;14084;12;14088;20;;;14076.5;5696.0
2;76600;INTARIAN_PEPPER_ROOT;14069;8;14066;21;;;14084;8;14088;21;;;14076.5;5704.0
2;76600;ASH_COATED_OSMIUM;9968;14;9965;29;;;9984;14;9986;29;;;9976.0;-590.875
2;76700;INTARIAN_PEPPER_ROOT;14080;4;14069;9;14066.0;18.0;14084;9;14088;18;;;14082.0;5712.0
2;76700;ASH_COATED_OSMIUM;9968;12;9965;27;;;9984;12;9986;27;;;9976.0;-655.625
2;76800;INTARIAN_PEPPER_ROOT;14069;11;14066;25;;;14084;11;14088;25;;;14076.5;5732.75
2;76800;ASH_COATED_OSMIUM;9968;11;9965;26;;;9984;11;9986;26;;;9976.0;-646.75
2;76900;ASH_COATED_OSMIUM;9968;13;9965;21;;;9984;13;9986;21;;;9976.0;-638.5
2;76900;INTARIAN_PEPPER_ROOT;14069;10;14066;25;;;14084;10;14088;25;;;14076.5;5740.375
2;77000;INTARIAN_PEPPER_ROOT;14069;10;14066;16;;;14085;10;14088;16;;;14077.0;5748.0
2;77000;ASH_COATED_OSMIUM;9968;12;9966;20;;;9984;12;9986;20;;;9976.0;-624.0
2;77100;INTARIAN_PEPPER_ROOT;14070;10;14066;16;;;14085;10;14088;16;;;14077.5;5755.625
2;77100;ASH_COATED_OSMIUM;9968;13;9966;21;;;9984;13;9987;21;;;9976.0;-597.5
2;77200;INTARIAN_PEPPER_ROOT;14070;12;14066;24;;;14085;12;14088;24;;;14077.5;5763.25
2;77200;ASH_COATED_OSMIUM;9968;13;9965;23;;;9984;13;9986;23;;;9976.0;-631.3125
2;77300;ASH_COATED_OSMIUM;9973;4;9968;15;9965.0;29.0;9984;15;9986;29;;;9978.5;-641.625
2;77300;INTARIAN_PEPPER_ROOT;14070;8;14066;24;;;14085;8;14088;24;;;14077.5;5789.625
2;77400;INTARIAN_PEPPER_ROOT;14070;12;14066;17;;;14085;12;14088;17;;;14077.5;5797.625
2;77400;ASH_COATED_OSMIUM;9968;14;9966;23;;;9984;14;9987;23;;;9976.0;-613.25
2;77500;INTARIAN_PEPPER_ROOT;14070;10;14066;23;;;14085;10;14089;23;;;14077.5;5805.5
2;77500;ASH_COATED_OSMIUM;9968;14;9965;21;;;9984;14;9986;21;;;9976.0;-640.0
